src_ip,dst_ip,src_port,dst_port,proto,dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sinpkt,dinpkt,smean,dmean,total_packets,total_bytes,total_load,prediction,attack_probability,prediction_label
175.45.176.1,149.171.126.18,36358,179,tcp,0.6189069747924805,10,6,650,364,25.85202728627319,8401.908868038787,4705.068966101721,0.0645860036214192,0.1055413722991943,65.0,60.66666666666666,16,1014,1638.3722292675636,1,0.6433333333333333,Attack
59.166.0.4,149.171.126.1,3830,22,tcp,0.0066289901733398,32,24,4240,5858,8447.742195367573,5116918.129765501,7069553.397209034,0.0002138383926883,0.0002579481705375,132.5,244.08333333333331,56,10098,1523308.940871817,0,0.04666666666666667,Normal
10.40.85.10,10.40.198.10,36672,53,udp,4.999989986419678,4,0,384,0,0.8000016021760603,614.4012304712143,0.0,1.666663328806559,0.0,96.0,0.0,4,384,76.80015380890178,1,0.7633333333333333,Attack
59.166.0.3,149.171.126.5,1178,53,udp,0.0010402202606201,2,2,178,210,3845.339445335778,1368940.842539537,1615042.567041027,9.059906005859377e-06,7.152557373046875e-06,89.0,105.0,4,388,372997.92619757046,0,0.056666666666666664,Normal
59.166.0.3,149.171.126.6,47035,80,tcp,1.1399099826812744,14,18,1908,10456,28.072392106550566,13390.53103482462,73381.23296652318,0.0876556910001314,0.0670220571405747,136.28571428571428,580.8888888888889,32,12364,10846.470500168474,1,0.68,Attack
59.166.0.3,149.171.126.2,49503,5190,tcp,0.0042200088500976,22,14,1822,1952,8530.78779661017,3454021.192316384,3700466.1731073447,0.0002009528023856,0.0002676890446589,82.81818181818181,139.42857142857142,36,3774,894310.9206779661,0,0.04666666666666667,Normal
175.45.176.0,149.171.126.13,50865,179,tcp,0.3948509693145752,10,6,734,364,40.52161763151936,14871.433670767605,7374.934408936523,0.0395491123199462,0.0699880123138427,73.4,60.66666666666666,16,1098,2780.796009963016,1,0.71,Attack
59.166.0.8,149.171.126.6,48135,56772,tcp,0.0618538856506347,90,92,6614,85284,2942.4182181209862,855435.3448198771,11030382.211614514,0.0006915505012769,0.0006700321868225,73.4888888888889,927.0,182,91898,1485727.1945542989,0,0.056666666666666664,Normal
59.166.0.8,149.171.126.3,43613,3706,tcp,0.0128669738769531,38,40,3046,19906,6062.03142603024,1893840.79217314,12376492.058108509,0.0003392696380615,0.0003158679375281,80.15789473684211,497.65,78,22952,1783791.606285206,0,0.05,Normal
59.166.0.4,149.171.126.5,45149,53,udp,0.0010771751403808,2,2,178,210,3713.416555998229,1321976.2939353697,1559634.9535192563,1.0013580322265623e-05,9.059906005859377e-06,89.0,105.0,4,388,360201.40593182825,0,0.056666666666666664,Normal
59.166.0.4,149.171.126.7,44865,25,tcp,0.0282409191131591,52,42,38204,4052,3328.5035668757546,10822310.661184791,1147837.9959983453,0.0005465114817899,0.000677120394823,734.6923076923077,96.47619047619048,94,42256,1496268.5821478923,0,0.19,Normal
59.166.0.4,149.171.126.5,44109,43418,tcp,0.0218501091003417,48,50,3742,31306,4485.103463326277,1370061.8089605656,11462093.797787135,0.0004583013818619,0.0004332649464509,77.95833333333333,626.12,98,35048,1604019.450843463,0,0.056666666666666664,Normal
59.166.0.4,149.171.126.5,39592,45743,tcp,0.0489759445190429,70,70,5238,60580,2858.546198033297,855603.7134456236,9895470.210106123,0.0007051315860471,0.0007013168887815,74.82857142857142,865.4285714285714,140,65818,1343884.2404439684,0,0.05,Normal
175.45.176.1,149.171.126.10,13817,19255,udp,1.0967254638671877e-05,2,0,838,0,182361.0434782609,611274217.7391304,0.0,1.0967254638671877e-05,0.0,419.0,0.0,2,838,76409277.2173913,1,0.5702734439574393,Attack
59.166.0.1,149.171.126.2,10631,5190,tcp,0.0042240619659423,22,14,1822,1952,8522.602246429982,3450706.953998984,3696915.463340295,0.000201145807902,0.0002756118774414,82.81818181818181,139.42857142857142,36,3774,893452.8021674098,0,0.04666666666666667,Normal
175.45.176.1,149.171.126.18,25241,179,tcp,0.5966520309448242,10,6,650,364,26.81630023895722,8715.297577661097,4880.566643490214,0.0611203511555989,0.1036923885345459,65.0,60.66666666666666,16,1014,1699.4830276439138,1,0.6533333333333333,Attack
59.166.0.0,149.171.126.2,41950,111,udp,0.0045111179351806,4,4,632,376,1773.3963321177528,1120786.4818984198,666797.020876275,0.0012103716532389,0.0009960333506266,158.0,94.0,8,1008,223447.93784683684,0,0.03333333333333333,Normal
59.166.0.0,149.171.126.2,13661,9699,udp,0.00166916847229,4,4,592,368,4792.805599200115,2837340.914726468,1763752.460505642,0.0004360675811767,0.0002033710479736,148.0,92.0,8,960,575136.6719040137,0,0.05,Normal
59.166.0.0,149.171.126.2,34230,13481,tcp,0.0048229694366455,18,18,4816,2744,7464.281180483465,7988439.592268526,4551552.790943694,0.0002630037419936,0.0002518261180204,267.55555555555554,152.44444444444446,36,7560,1567499.0479015275,0,0.06333333333333334,Normal
59.166.0.0,149.171.126.1,13168,14590,tcp,0.0163338184356689,48,50,3742,31306,5999.821804434454,1832761.893240304,15333095.625275511,0.0003399341664415,0.0003197144488899,77.95833333333333,626.12,98,35048,2145732.1898144768,0,0.06,Normal
59.166.0.0,149.171.126.6,34076,12722,tcp,0.0286870002746582,68,70,5102,60580,4810.54131414039,1422804.7411445954,16894063.35134057,0.0004224955145992,0.0004081276879794,75.02941176470588,865.4285714285714,138,65682,2289608.5115606454,0,0.06,Normal
59.166.0.6,149.171.126.9,34595,53,udp,0.0010468959808349,2,2,178,210,3820.818947847871,1360211.545433842,1604743.9580961056,8.821487426757812e-06,5.960464477539063e-06,89.0,105.0,4,388,370619.43794124346,0,0.056666666666666664,Normal
59.166.0.6,149.171.126.2,36340,25,tcp,0.1888399124145507,52,40,38100,3916,487.18514440971046,1614065.5653921713,165897.1326529066,0.0036959414388619,0.0048279456603221,732.6923076923077,97.9,92,42016,222495.33725563472,0,0.24,Normal
59.166.0.3,149.171.126.5,22271,22,tcp,0.0064260959625244,32,24,4240,5858,8714.46681259971,5278477.040774682,7292763.798315586,0.0002072934181459,0.0002475199492081,132.5,244.08333333333331,56,10098,1571405.1048862836,0,0.04666666666666667,Normal
175.45.176.0,149.171.126.13,49105,179,tcp,0.5596590042114258,10,6,782,364,28.588836916051086,11178.235234175974,5203.1683187212975,0.0621843338012695,0.0984941959381103,78.2,60.66666666666666,16,1146,2047.675444112159,1,0.7033333333333334,Attack
59.166.0.3,149.171.126.8,19374,53,udp,0.0010621547698974,2,2,178,210,3765.929517396184,1340670.9081930416,1581690.397306397,1.0013580322265623e-05,7.152557373046875e-06,89.0,105.0,4,388,365295.1631874298,0,0.056666666666666664,Normal
59.166.0.3,149.171.126.9,65338,80,tcp,1.005568027496338,12,18,1772,10456,29.83388411293661,14097.504706166314,83184.82460929739,0.0913851911371404,0.0591191123513614,147.66666666666666,580.8888888888889,30,12228,12160.291164432963,1,0.69,Attack
59.166.0.0,149.171.126.2,64997,111,udp,0.0048439502716064,4,4,632,384,1651.5446178077473,1043776.1984544962,634193.133238175,0.0012739499409993,0.0010943412780761,158.0,96.0,8,1016,209746.1664615839,0,0.03666666666666667,Normal
59.166.0.0,149.171.126.2,60398,33897,udp,0.0018479824066162,4,4,600,368,4329.045542510644,2597427.3255063863,1593088.759643917,0.0004680156707763,0.0002392927805582,150.0,92.0,8,968,523814.5106437879,0,0.04666666666666667,Normal
59.166.0.0,149.171.126.2,23628,22272,tcp,0.1808919906616211,22,24,4304,3152,254.2953937968884,190345.6304177057,139398.10108657257,0.0085983844030471,0.0078426962313444,195.63636363636363,131.33333333333334,46,7456,41217.96643803478,0,0.07,Normal
59.166.0.3,149.171.126.8,58868,22,tcp,0.2082409858703613,32,24,4240,5858,268.919203229581,162888.20309906048,225046.95607412647,0.0067174511571084,0.0090226090472677,132.5,244.08333333333331,56,10098,48491.89489664837,0,0.06,Normal
59.166.0.2,149.171.126.1,24837,5190,tcp,0.0042879581451416,22,14,1822,1952,8395.604336947456,3399286.911537392,3641826.592382541,0.0002041884831019,0.0002755385178786,82.81818181818181,139.42857142857142,36,3774,880139.1879899916,0,0.04666666666666667,Normal
59.166.0.7,149.171.126.5,55871,59307,tcp,0.0158610343933105,48,50,3742,31306,6178.663860746175,1887392.666686709,15790142.924450591,0.0003307880239283,0.0003111849025804,77.95833333333333,626.12,98,35048,2209691.948892162,0,0.06,Normal
59.166.0.7,149.171.126.1,57599,25766,tcp,0.0289421081542968,68,70,5102,60580,4768.139185448794,1410263.5434295505,16745151.991564518,0.0004274346935215,0.0004115070121875,75.02941176470588,865.4285714285714,138,65682,2269426.9418742587,0,0.06,Normal
59.166.0.6,149.171.126.7,28471,111,udp,0.0044448375701904,4,4,632,376,1799.8407981548037,1137499.3844338355,676740.1401062061,0.001197338104248,0.000978946685791,158.0,94.0,8,1008,226779.94056750523,0,0.03333333333333333,Normal
59.166.0.6,149.171.126.7,29915,57421,udp,0.0017199516296386,4,4,592,368,4651.293595785972,2753565.8087052954,1711676.0432492376,0.0004489421844482,0.0002133051554361,148.0,92.0,8,960,558155.2314943166,0,0.05,Normal
59.166.0.6,149.171.126.7,50478,29739,tcp,0.28420090675354,24,26,5224,3288,175.93188062330907,147050.90310018667,92554.24375831043,0.0123430438663648,0.0113471126556396,217.66666666666663,126.46153846153848,50,8512,29950.643357312136,0,0.09666666666666666,Normal
59.166.0.3,149.171.126.1,29604,53,udp,0.0010428428649902,2,2,178,210,3835.6689529035207,1365498.147233653,1610980.9602194787,8.821487426757812e-06,4.0531158447265625e-06,89.0,105.0,4,388,372059.8884316415,0,0.056666666666666664,Normal
59.166.0.3,149.171.126.4,31103,80,tcp,1.016873836517334,12,18,1772,10456,29.502184954179032,13940.765797014732,82259.95890157226,0.092340816151012,0.0597831641926484,147.66666666666666,580.8888888888889,30,12228,12025.090587323371,1,0.69,Attack
175.45.176.1,149.171.126.18,39332,179,tcp,0.3791000843048095,10,6,650,364,42.20521351067664,13716.694390969906,7681.348858943147,0.0420192347632514,0.0593761920928955,65.0,60.66666666666666,16,1014,2674.755406239132,1,0.6733333333333333,Attack
59.166.0.8,149.171.126.7,31784,53,udp,0.001065969467163,2,2,162,194,3752.4526951465,1215794.673227466,1455951.6457168418,9.059906005859377e-06,6.9141387939453125e-06,81.0,97.0,4,356,333968.2898680385,0,0.05,Normal
59.166.0.8,149.171.126.7,52896,21,tcp,0.0224931240081787,52,54,3766,4604,4712.551265064711,1339431.5520176378,1637478.1905175794,0.0004348053651697,0.0004139621302766,72.42307692307692,85.25925925925925,106,8370,372113.71781690215,0,0.05333333333333334,Normal
59.166.0.8,149.171.126.7,47746,33761,tcp,0.0027859210968017,6,8,416,1954,5025.267950363715,1194577.981343603,5611070.614291827,0.0004940032958984,0.0003262928553989,69.33333333333333,244.25,14,2370,850706.0744544287,0,0.03333333333333333,Normal
59.166.0.8,149.171.126.7,46626,1968,tcp,0.0045769214630126,8,12,552,9016,4369.74944001667,964840.6763556806,15759064.380476115,0.0006059919084821,0.0003713477741588,69.0,751.3333333333334,20,9568,2090488.1321039745,0,0.056666666666666664,Normal
59.166.0.8,149.171.126.7,3505,40667,tcp,0.0043699741363525,14,6,9152,416,4576.686125811555,16754332.569370942,761560.5713350428,0.0003361518566425,0.0007547855377197,653.7142857142857,69.33333333333333,20,9568,2189486.642588248,0,0.056666666666666664,Normal
175.45.176.0,149.171.126.13,49485,179,tcp,0.517366886138916,10,6,878,364,30.925829288007247,13576.439057435182,5628.500930417319,0.0574852095709906,0.0809360027313232,87.8,60.66666666666666,16,1242,2400.6174984815625,1,0.7533333333333333,Attack
59.166.0.2,149.171.126.4,52773,50292,tcp,0.0449559688568115,90,92,6614,85284,4048.4056873445447,1176973.8556526075,15176449.698439216,0.0005014612433615,0.0004876472137786,73.4888888888889,927.0,182,91898,2044177.9442614776,0,0.06333333333333334,Normal
175.45.176.0,149.171.126.19,56570,21700,tcp,0.4666378498077392,10,8,1430,1272,38.57381052012011,24515.79957500967,21807.0608807079,0.0518486499786376,0.0549127033778599,143.0,159.0,18,2702,5790.357556964696,1,0.76,Attack
59.166.0.2,149.171.126.8,2014,32977,tcp,0.0105738639831542,38,40,3046,19906,7376.678962795941,2304550.1662232243,15060530.403427282,0.0002759405084558,0.0002585129860119,80.15789473684211,497.65,78,22952,2170635.0712063136,0,0.05,Normal
59.166.0.2,149.171.126.3,7382,5190,tcp,0.0045571327209472,22,14,1822,1952,7899.704091242022,3198502.412053992,3426716.0858009835,0.0002170063200451,0.0002973079681396,82.81818181818181,139.42857142857142,36,3774,828152.3122318719,0,0.04666666666666667,Normal
59.166.0.0,149.171.126.3,4209,53,udp,0.0010359287261962,2,2,164,196,3861.2695051783658,1266496.397698504,1513617.6460299194,9.059906005859377e-06,5.0067901611328125e-06,82.0,98.0,4,360,347514.2554660529,0,0.05,Normal
59.166.0.0,149.171.126.4,5933,80,tcp,0.0040369033813476,8,10,1170,984,4458.863217576187,2318608.873139617,1950009.5138199856,0.0005262919834681,0.0003864235348171,146.25,98.4,18,2154,533577.2983699504,0,0.043333333333333335,Normal
59.166.0.0,149.171.126.4,45779,6881,tcp,3.786246061325073,296,560,21584,716042,226.0814501053388,45605.06559881899,1512932.83828343,0.0128336680137504,0.0067723705858152,72.91891891891892,1278.6464285714285,856,737626,194817.2379852811,0,0.08333333333333333,Normal
59.166.0.0,149.171.126.4,8828,6881,tcp,0.5533180236816406,230,438,16926,555224,1207.2623182510738,244720.0239367386,8027557.04657047,0.0024147075336572,0.001265059346738,73.59130434782608,1267.6347031963471,668,572150,1034034.633813401,0,0.06666666666666667,Normal
59.166.0.0,149.171.126.4,39557,6881,tcp,0.9356000423431396,234,438,17198,555224,718.2556323073978,147054.29005265035,4747532.91895527,0.0040141113837901,0.0021398192957827,73.4957264957265,1267.6347031963471,672,572422,611823.4011259901,0,0.06666666666666667,Normal
59.166.0.0,149.171.126.4,38464,6881,tcp,1.5205960273742676,228,438,16790,555224,437.9861501743066,88333.78332043973,2921086.153085636,0.0066973081244246,0.0034785674420319,73.64035087719299,1267.6347031963471,666,572014,376177.4920507595,0,0.06666666666666667,Normal
59.166.0.0,149.171.126.4,11689,6881,tcp,2.332792997360229,238,438,17470,555224,289.7813911328422,59911.0166046243,1904066.07231173,0.0098416795207478,0.005337105190181,73.40336134453781,1267.6347031963471,676,572694,245497.1361145443,0,0.07,Normal
59.166.0.0,149.171.126.4,6982,6881,tcp,3.5259017944335938,236,438,17334,555224,191.15677046480883,39329.512869281854,1259760.554594101,0.0150024850317772,0.0080673361806629,73.44915254237289,1267.6347031963471,674,572558,162386.25843292286,0,0.10333333333333333,Normal
59.166.0.5,149.171.126.2,42027,5190,tcp,0.0050179958343505,22,14,1822,1952,7174.178932864541,2904745.336817599,3111999.39487813,0.0002389521825881,0.0002772991473858,82.81818181818181,139.42857142857142,36,3774,752093.091461966,0,0.05,Normal
59.166.0.4,149.171.126.2,45396,53,udp,0.0010011196136474,2,2,178,210,3995.5265539414154,1422407.4532031436,1678121.152655394,7.152557373046875e-06,5.0067901611328125e-06,89.0,105.0,4,388,387566.0757323172,0,0.056666666666666664,Normal
59.166.0.4,149.171.126.9,9111,25,tcp,0.0494070053100585,52,42,38100,4052,1902.5642094697628,6169165.649429614,656101.2916401258,0.0009621545380237,0.0011915637225639,732.6923076923077,96.47619047619048,94,42152,853158.3676337175,0,0.19333333333333333,Normal
175.45.176.1,149.171.126.18,39895,179,tcp,0.4941408634185791,10,6,650,364,32.3794310175207,10523.315080694229,5893.056445188768,0.0546761088901095,0.0769969940185546,65.0,60.66666666666666,16,1014,2052.0464407353743,1,0.6733333333333333,Attack
59.166.0.6,149.171.126.2,9185,53,udp,0.0009801387786865,2,2,178,210,4081.054731208952,1452855.4843103867,1714042.9871077596,1.0013580322265623e-05,9.059906005859377e-06,89.0,105.0,4,388,395862.3089272683,0,0.056666666666666664,Normal
59.166.0.6,149.171.126.9,38615,25,tcp,0.0388669967651367,52,42,38100,4052,2418.504330756962,7842128.936326831,834023.7913384861,0.0007534120597091,0.0009363686166158,732.6923076923077,96.47619047619048,94,42152,1084519.0909581643,0,0.19333333333333333,Normal
59.166.0.8,149.171.126.9,11738,5190,tcp,0.0053350925445556,22,14,1822,1952,6747.774232470841,2732098.8114581937,2927034.5115073514,0.0002540520259312,0.0003593701582688,82.81818181818181,139.42857142857142,36,3774,707391.6653706931,0,0.05,Normal
59.166.0.0,149.171.126.4,12170,53,udp,0.000986099243164,2,2,162,194,4056.386847195358,1314269.338491296,1573878.0967117988,9.059906005859377e-06,2.1457672119140625e-06,81.0,97.0,4,356,361018.42940038687,0,0.05,Normal
59.166.0.0,149.171.126.3,35386,143,tcp,0.0383391380310058,122,126,9768,17108,6468.585699538575,2038230.4875191224,3569824.649925998,0.0003137529388932,0.0003029918670654,80.06557377049181,135.77777777777777,248,26876,701006.89218064,0,0.056666666666666664,Normal
175.45.176.0,149.171.126.16,46693,80,tcp,0.4782800674438476,10,8,930,1276,37.63485293501864,15555.739213141036,21343.14326448168,0.053142229715983,0.0598660196576799,93.0,159.5,18,2206,4612.360309702839,1,0.7766666666666666,Attack
59.166.0.6,149.171.126.2,15302,1812,tcp,0.0690219402313232,90,92,6614,85284,2636.842711028363,766596.821571059,9884856.868894191,0.0007711126563254,0.0007529677925529,73.4888888888889,927.0,182,91898,1331431.7113081566,0,0.056666666666666664,Normal
59.166.0.6,149.171.126.7,36429,14863,tcp,0.0218160152435302,38,42,3046,20042,3667.03080773308,1116977.584035496,7349463.144858639,0.000580916533599,0.0005176125503167,80.15789473684211,477.1904761904762,80,23088,1058305.0911117669,0,0.04666666666666667,Normal
59.166.0.7,149.171.126.8,37652,53,udp,0.0010039806365966,2,2,178,210,3984.1405841842793,1418354.0479696034,1673339.0453573973,1.9073486328125e-06,1.0013580322265623e-05,89.0,105.0,4,388,386461.6366658751,0,0.056666666666666664,Normal
59.166.0.7,149.171.126.1,63829,80,tcp,1.007784128189087,14,18,1908,10456,31.75283188623105,15146.100809732212,83001.90255060796,0.0774953915522648,0.0592505370869356,136.28571428571428,580.8888888888889,32,12364,12268.500420042525,1,0.68,Attack
175.45.176.0,149.171.126.13,15560,179,tcp,0.4493441581726074,10,6,1070,364,35.60745079021121,19049.986172763,6480.55604381844,0.0455457899305555,0.067538833618164,107.0,60.66666666666666,16,1434,3191.3177770726797,1,0.7366666666666667,Attack
59.166.0.8,149.171.126.9,17518,16799,tcp,0.0713682174682617,92,92,6750,85284,2578.178445914345,756639.3265183404,9559885.67745039,0.000780110830789,0.0007710456848144,73.3695652173913,927.0,184,92034,1289565.625496091,0,0.056666666666666664,Normal
59.166.0.8,149.171.126.9,63133,36624,tcp,0.0156259536743164,38,40,3046,19906,4991.695331095514,1559456.818309429,10191249.975465365,0.0004131665100922,0.0003874057378524,80.15789473684211,497.65,78,22952,1468838.349221849,0,0.06,Normal
59.166.0.8,149.171.126.6,62365,53,udp,0.0010020732879638,2,2,178,210,3991.724006661908,1421053.7463716392,1676524.0827980014,9.059906005859377e-06,6.9141387939453125e-06,89.0,105.0,4,388,387197.2286462051,0,0.056666666666666664,Normal
59.166.0.8,149.171.126.3,54918,80,tcp,1.0908570289611816,14,18,1908,10456,29.33473328807668,13992.667778412577,76680.99281503244,0.0838853212503286,0.064137528924381,136.28571428571428,580.8888888888889,32,12364,11334.207574180626,1,0.6833333333333333,Attack
59.166.0.1,149.171.126.5,58549,62945,tcp,0.0178768634796142,48,50,3742,31306,5481.945986316534,1674566.6841466506,14009616.412051054,0.0003732772583657,0.0003535893498634,77.95833333333333,626.12,98,35048,1960522.887024713,0,0.06,Normal
59.166.0.1,149.171.126.8,24392,22292,tcp,0.0849318504333496,68,70,5102,60580,1624.8321365409988,480573.5397467928,5706222.077197316,0.0012629103304734,0.0012240997259167,75.02941176470588,865.4285714285714,138,65682,773349.4521180136,0,0.05333333333333334,Normal
175.45.176.1,149.171.126.18,43359,179,tcp,0.5232679843902588,10,6,650,364,30.57706658404507,9937.546639814647,5565.026118296203,0.0580334663391113,0.0870440006256103,65.0,60.66666666666666,16,1014,1937.8215947638564,1,0.6566666666666666,Attack
59.166.0.0,149.171.126.1,62111,53,udp,0.0009851455688476,2,2,178,210,4060.313649564376,1445471.6592449178,1705331.7328170375,9.059906005859377e-06,4.0531158447265625e-06,89.0,105.0,4,388,393850.4240077444,0,0.056666666666666664,Normal
59.166.0.0,149.171.126.5,26167,80,tcp,1.1312150955200195,12,18,1772,10456,26.52015529036854,12531.657379875482,73945.26499095825,0.1028056361458518,0.0665084193734561,147.66666666666666,580.8888888888889,30,12228,10809.615296354215,1,0.6733333333333333,Attack
59.166.0.0,149.171.126.0,26349,53,udp,0.0010991096496582,2,2,162,194,3639.309327548807,1179136.2221258134,1412052.0190889372,1.0013580322265623e-05,2.1457672119140625e-06,81.0,97.0,4,356,323898.5301518438,0,0.05,Normal
59.166.0.0,149.171.126.7,57851,143,tcp,0.7737579345703125,122,126,9768,17108,320.51367607328086,100992.8254156067,176882.19258908674,0.0063918168879737,0.006186143875122,80.06557377049181,135.77777777777777,248,26876,34734.37725058668,0,0.05333333333333334,Normal
59.166.0.9,149.171.126.4,27566,53,udp,0.0012080669403076,2,2,178,210,3311.074797710677,1178742.627985001,1390651.4150384844,9.059906005859377e-06,9.059906005859377e-06,89.0,105.0,4,388,321174.25537793565,0,0.056666666666666664,Normal
59.166.0.9,149.171.126.6,29381,80,tcp,1.1247131824493408,12,18,1772,10456,26.673467038652102,12604.102291331074,74372.7390283057,0.1022132743488658,0.0661315356983858,147.66666666666666,580.8888888888889,30,12228,10872.105164954595,1,0.6733333333333333,Attack
175.45.176.0,149.171.126.13,62460,179,tcp,0.3797879219055176,10,6,1454,364,42.128775237829785,30627.61959790225,7667.437093285021,0.0404694345262315,0.0655117988586425,145.4,60.66666666666666,16,1818,4786.882086398409,1,0.65,Attack
59.166.0.4,149.171.126.5,57269,22,tcp,0.010171890258789,32,26,4240,5994,5701.988374273392,3334680.0975060943,4714168.043502719,0.000328125492219,0.0003804016113281,132.5,230.53846153846155,58,10234,1006106.0176261016,0,0.05,Normal
59.166.0.6,149.171.126.8,50752,53,udp,0.0009829998016357,2,2,178,210,4069.1768130002415,1448626.9454280864,1709054.261460102,1.0013580322265623e-05,4.0531158447265625e-06,89.0,105.0,4,388,394710.1508610235,0,0.056666666666666664,Normal
59.166.0.6,149.171.126.7,52504,25,tcp,0.4658520221710205,52,42,38100,4052,201.78081349079417,654285.0207658943,69584.32819274026,0.009125550587972,0.0113486080634884,732.6923076923077,96.47619047619048,94,42152,90483.66861982932,0,0.2733333333333333,Normal
59.166.0.9,149.171.126.3,32463,53,udp,0.0009591579437255,2,2,164,196,4170.32463335819,1367866.4797414865,1634767.2562764103,1.0013580322265623e-05,4.0531158447265625e-06,82.0,98.0,4,360,375329.2170022372,0,0.05,Normal
59.166.0.9,149.171.126.7,1212,80,tcp,0.0281698703765869,8,10,1186,982,638.9805760327711,336813.7614110518,278879.5225174139,0.0039745739528111,0.0030798912048339,148.25,98.2,18,2168,76961.66049105821,0,0.05,Normal
59.166.0.9,149.171.126.8,49271,6881,tcp,1.4534940719604492,244,438,17878,555224,469.2141599725477,98400.12612304057,3055940.9121008543,0.0059801403877666,0.0033248583839468,73.27049180327869,1267.6347031963471,682,573102,394292.6297779869,0,0.06666666666666667,Normal
59.166.0.9,149.171.126.8,48228,6881,tcp,2.4241878986358643,232,438,17062,555224,276.3812163145528,56305.86642100179,1832280.411307836,0.0104929564835189,0.0055460891679986,73.54310344827586,1267.6347031963471,670,572286,236073.2847161047,0,0.07333333333333333,Normal
59.166.0.9,149.171.126.8,43041,6881,tcp,2.938692092895508,200,388,14818,491318,200.08901287124664,40339.03391464126,1337514.7432091858,0.0147657190735016,0.0075922252595886,74.09,1266.2835051546392,588,506136,172231.72214047838,0,0.10666666666666667,Normal
59.166.0.9,149.171.126.8,43985,6881,tcp,0.2245459556579589,16,18,1796,1932,151.41666613577627,63986.90173643628,68832.23505278112,0.0149475415547688,0.0131787552553064,112.25,107.33333333333331,34,3728,16602.392098652177,0,0.13666666666666666,Normal
59.166.0.9,149.171.126.8,42899,6881,tcp,0.2287499904632568,16,18,1796,1932,148.6338859780686,62810.93158037912,67567.2159316773,0.0152284622192382,0.0134265983805936,112.25,107.33333333333331,34,3728,16297.268439007054,0,0.14333333333333334,Normal
59.166.0.9,149.171.126.8,2284,6881,tcp,0.1757609844207763,16,18,1796,1932,193.44452417609995,81747.38009888836,87937.60487252355,0.0116968631744384,0.010308588252348,112.25,107.33333333333331,34,3728,21210.623121426488,0,0.08,Normal
175.45.176.3,149.171.126.11,44722,111,udp,1.0013580322265623e-05,2,0,200,0,199728.7619047619,159783009.52380952,0.0,1.0013580322265623e-05,0.0,100.0,0.0,2,200,19972876.19047619,1,0.9069873196020736,Attack
59.166.0.5,149.171.126.5,1856,22,tcp,0.0080549716949462,32,24,4240,5858,6952.228030190913,4211063.835429925,5818021.68583691,0.0002598377966111,0.0003165265788202,132.5,244.08333333333331,56,10098,1253635.6901583544,0,0.05,Normal
59.166.0.7,149.171.126.0,3680,5190,tcp,0.0969178676605224,22,14,1822,1952,371.44853543516285,150395.38479174816,161126.12025987508,0.0046151365552629,0.0074023100046011,82.81818181818181,139.42857142857142,36,3774,38940.1881314529,0,0.05,Normal
59.166.0.3,149.171.126.5,8936,62101,tcp,0.0259490013122558,48,50,3742,31306,3776.6386004888,1153647.481063599,9651546.777706316,0.0005452785086124,0.0005170812412184,77.95833333333333,626.12,98,35048,1350649.2823462393,0,0.043333333333333335,Normal
59.166.0.3,149.171.126.4,11393,45917,tcp,0.0488290786743164,68,70,5102,60580,2826.184801078104,835895.3539188688,9925233.347786175,0.0007240594323001,0.0007008573283319,75.02941176470588,865.4285714285714,138,65682,1345141.0877131303,0,0.05,Normal
175.45.176.1,149.171.126.18,44124,179,tcp,0.3975999355316162,10,6,650,364,40.24145521705629,13078.472945543292,7323.944849504244,0.0421052243974473,0.0623027801513671,65.0,60.66666666666666,16,1014,2550.302224380942,1,0.68,Attack
59.166.0.4,149.171.126.4,42785,38838,tcp,0.0238969326019287,48,50,3742,31306,4100.944737656015,1252713.0782292904,10480340.894453812,0.0005014449992078,0.0004644053322928,77.95833333333333,626.12,98,35048,1466631.7465853875,0,0.056666666666666664,Normal
59.166.0.4,149.171.126.9,44356,6565,tcp,0.04705810546875,70,70,5238,60580,2975.0453955901426,890473.5875486381,10298757.146562906,0.0006769152655117,0.0006751323091811,74.82857142857142,865.4285714285714,140,65818,1398653.841763943,0,0.05,Normal
59.166.0.9,149.171.126.0,10075,53,udp,0.0013689994812011,2,2,178,210,2921.841866945316,1040175.7046325322,1227173.5841170324,9.059906005859377e-06,9.5367431640625e-07,89.0,105.0,4,388,283418.66109369555,0,0.05333333333333334,Normal
175.45.176.0,149.171.126.13,15558,179,tcp,0.5889430046081543,10,6,2222,364,27.167314790750247,30182.88673252352,4944.4512919165445,0.0614910125732421,0.1018149852752685,222.2,60.66666666666666,16,2586,4390.917253055009,1,0.71,Attack
59.166.0.9,149.171.126.3,11913,25,tcp,0.3893909454345703,52,42,38100,4052,241.40263429878573,782760.8822794668,83247.95524924934,0.0076279593449012,0.0094854133885081,732.6923076923077,96.47619047619048,94,42152,108251.10469108952,0,0.27,Normal
59.166.0.0,149.171.126.3,38522,53,udp,0.0010170936584472,2,2,178,210,3932.7744960150026,1400067.7205813408,1651765.288326301,1.0013580322265623e-05,5.0067901611328125e-06,89.0,105.0,4,388,381479.1261134552,0,0.056666666666666664,Normal
59.166.0.0,149.171.126.6,40088,80,tcp,1.0891900062561035,14,18,1908,10456,29.379630566015106,14014.083779989203,76798.35429956348,0.0837565385378324,0.0640377156874712,136.28571428571428,580.8888888888889,32,12364,11351.554759944083,1,0.6833333333333333,Attack
